decision_id,relationship_id,context_space_id,context_rule_ids_json,previous_validation_status,new_validation_status,previous_strategy_eligibility,new_strategy_eligibility,strategy_lane,decision_reason,evidence_summary,schema_version,ingested_ts_ms,market_id_a,market_id_b,question_a,question_b,relationship_type,relationship_subtype,relationship_family
fa9fd648fbe8d1ec73e15feed944df3c,05efbd11469e1fe6458d4edc81535c6b,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439886,561257,561262,Will Michelle Obama win the 2028 US Presidential Election?,Will James Talarico win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,
9dc5a7bedf564accf2cbfdab2109ca29,05f1c8e00519e825c80a8c0e77d8033a,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439847,558935,558970,Will England win the 2026 FIFA World Cup?,Will Cape Verde win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
b3b7a19c30300392d19297732632f453,05fbd5e4d57a84686eead881f7ae4e97,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439739,561974,562003,Will J.D. Vance win the 2028 Republican presidential nomination?,Will Kim Kardashian win the 2028 Republican presidential nomination?,rejected,candidate_wins_nomination,
dd56fbce790b5a7c2f468316ded55186,060502c6f4203de8c09d75ceb545a3b9,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439768,559655,559674,Will Josh Shapiro win the 2028 Democratic presidential nomination?,Will Jared Polis win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
8798260614373a54de49562cf03de9c5,0626c9bdf02e2c4ae3e0ed9999dcdef2,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439847,558940,558966,Will Portugal win the 2026 FIFA World Cup?,Will Ivory Coast win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
d38bfe09c9e9b677649020b008f07f62,0630adb07b1ac907ab1cc1823c4b6049,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439775,559659,559677,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?,Will Hillary Clinton win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
a4acb1facaf7d27f1b2a4bea0abc7d51,06500b3e5048ef4f6589ccba07a9a895,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439810,559680,561995,Will Phil Murphy win the 2028 Democratic presidential nomination?,Will Mike Pence win the 2028 Republican presidential nomination?,rejected,same_topic_no_trade,
8625447864c07111101288141963a1a2,06661ac8d8252612149f6146c376f5fe,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439717,577226,577229,Will Ferran Torres be the top goal scorer in the 2025–26 La Liga season?,Will Broja Iglesias be the top goal scorer in the 2025–26 La Liga season?,rejected,same_topic_no_trade,
8623eb028b9b57f705790e79bf37ed14,06716fee7a9d6eb39a763d1bb427a5bc,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439776,559659,559683,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?,Will George Clooney win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
59e4fb6513ef8cc5af0bc2ce5cf14289,06728de9a261a12af34689b2d91c9349,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439936,572770,579396,Will Manchester United finish in 3rd place in the 2025-26 English Premier League?,Will Mehdi Taremi be the top goal scorer in the 2025-26 Serie A season?,rejected,same_topic_no_trade,
48050e272e053fde102cd716f8ecc4f6,0684b0fc0761be7a1cfb5e594e897d5c,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439764,559668,559693,Will Mark Kelly win the 2028 Democratic presidential nomination?,Will Ruben Gallego win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
136eca55e6495b67d1816a67a5e91805,068cb1c785abaa02478ade9578ba694f,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439717,558940,558949,Will Portugal win the 2026 FIFA World Cup?,Will Japan win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
47c92afbdcc8c7df3663922231d92b4a,0695eba7bd0d8ad8927b158f06b771ae,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439783,559662,559679,Will Mark Cuban win the 2028 Democratic presidential nomination?,Will Bernie Sanders win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
3589f6f75ef1233433d93a4198c8b1b6,06b422e93b27094abc0b4f13cd761191,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439877,558934,558943,Will Spain win the 2026 FIFA World Cup?,Will USA win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
79f95b64ccadf3c75e3bc0849c8e956a,06b59d4f8e70a4796d587169fc5c2ca5,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439941,572733,579377,Will Arsenal finish in 2nd place in the 2025-26 English Premier League?,Will Lautaro Martinez be the top goal scorer in the 2025-26 Serie A season?,rejected,same_topic_no_trade,
d6a936afbfd8dad0fcea734ff36e90b6,06c160766cc0c52cb61e16851c520354,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439821,559687,561984,Will Oprah Winfrey win the 2028 Democratic presidential nomination?,Will Robert F. Kennedy Jr. win the 2028 Republican presidential nomination?,rejected,same_topic_no_trade,
c3e323cb6e5878901192644ac1f4baba,06c97fa9b18976e5043513ce5dae02a6,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439742,558949,558961,Will Japan win the 2026 FIFA World Cup?,Will South Korea win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
26312e31eaecc793120fb0362749a364,06d1310c1b6bcb9f0c6b546f44e417e4,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439757,561982,561995,Will Sarah Huckabee Sanders win the 2028 Republican presidential nomination?,Will Mike Pence win the 2028 Republican presidential nomination?,rejected,candidate_wins_nomination,
20c5ae39460d44bf19f2048123e67939,06d484c15b3cfdbdbe41467b1d19c67f,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439767,561981,561983,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Greg Abbott win the 2028 Republican presidential nomination?,rejected,candidate_wins_nomination,
7b1bec634edfeb8a014c20e35ec809dc,06ded84b971bec81b7edf6b71f34862c,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439861,572114,572117,Jacob Elordi announced as next James Bond?,Pierce Brosnan announced as next James Bond?,rejected,next_actor_announced,
c9fd21c8aa9d1820c75b6a1d244ab9f1,06e6a54dd75d0951851ae07c925f5591,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439792,559656,559695,Will Wes Moore win the 2028 Democratic presidential nomination?,Will James Talarico win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
e2ff7a35902a161ce857ca327a73be27,06e7e96a19d119fb38e438d34f7df1f4,,[],accepted,accepted,eligible,ineligible,research_only,context space not configured,,1,1778842439715,561979,561989,Will Ron DeSantis win the 2028 Republican presidential nomination?,Will Ted Cruz win the 2028 Republican presidential nomination?,mutually_exclusive_category,candidate_wins_nomination,category
a9a2c562babc62a7ceaa80cf564e3afe,06eb8de3f348578d5212ece1f4fce7df,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439883,540818,573647,New Playboi Carti Album before GTA VI?,Will GPT-6 be released before GTA VI?,rejected,album_release_before_reference_vs_movie_release_before_reference,
1c2c30bd6bda0a83d1a5dbbecd61f74e,06f5a5fb6e272cf46d4df4d40e6bebec,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439768,559667,559674,Will Michelle Obama win the 2028 Democratic presidential nomination?,Will Jared Polis win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
2432d999ccfcfe5cbc25f5cef0f8641a,06fc87deda96937dfaa3805013037e76,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439769,561992,562008,Will Katie Britt win the 2028 Republican presidential nomination?,Will Pete Hegseth win the 2028 Republican presidential nomination?,rejected,candidate_wins_nomination,
f76ab445aedcc44381bf4a420bddcf17,070d6fadd0e06101f472f037efbd5913,,[],accepted,accepted,eligible,ineligible,research_only,context space not configured,,1,1778842439715,561988,562006,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Eric Trump win the 2028 Republican presidential nomination?,mutually_exclusive_category,candidate_wins_nomination,category
481e461ca5aa1826ce8517c1f111761c,07175627ade3c298886a59ce70ee22c8,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439790,561982,561992,Will Sarah Huckabee Sanders win the 2028 Republican presidential nomination?,Will Katie Britt win the 2028 Republican presidential nomination?,rejected,candidate_wins_nomination,
29393b37215be15c97475771cffe4b92,0737c12d4f63399f69814c06f93d0060,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439850,561241,561243,Will JB Pritzker win the 2028 US Presidential Election?,Will Donald Trump win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,
141fff40f03cdd9571f4715ddbcae3fa,074c7a1e4586f5e14016e7ad8b3a7bf3,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439804,577162,577168,Will Viktor Gyokeres be the top goal scorer in the 2025–26 English Premier League season?,Will Ollie Watkins be the top goal scorer in the 2025–26 English Premier League season?,rejected,same_topic_no_trade,
4c67fefb01123bda18b4834ac72322f4,07542f0a26d52f79c859faa596c91601,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439769,559669,559673,Will Rahm Emanuel win the 2028 Democratic presidential nomination?,Will John Fetterman win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
d5dc2688c83e6e0542f64da6f8a0e05c,0779d545bb2668aee5d42dacd76c3bd5,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439877,569343,569358,Will Iván Cepeda Castro win the 1st round of the 2026 Colombian presidential election?,Will Claudia López win the 2026 Colombian presidential election?,rejected,same_topic_no_trade,
0f27723cda2678abb463d51ff5b52948,0783a560e64360b783c513b80c4f8693,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439766,577239,577243,Will Daniel Raba be the top goal scorer in the 2025–26 La Liga season?,Will Abel Ruiz be the top goal scorer in the 2025–26 La Liga season?,rejected,same_topic_no_trade,
a7d704118811522b4c1e053e9fb2272f,079b3e8117013b2cbdd3a5a0331a67a6,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439933,573655,573656,"Will Bitcoin hit $150k by June 30, 2026?","Will Bitcoin hit $150k by December 31, 2026?",rejected,same_topic_no_trade,
dc22741512ea0ffd88225056d6bf5173,079ed573229509ddb3a3c8196f2bdb54,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439734,558956,558960,Will Paraguay win the 2026 FIFA World Cup?,Will Uzbekistan win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
f3e5efa1ec8f2b7677ce02bfc5f076ba,07b5f092bcc45795f047ac008d922f0b,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439719,569333,569349,Will Luis Gilberto Murillo win the 1st round of the 2026 Colombian presidential election?,Will Enrique Peñalosa win the 1st round of the 2026 Colombian presidential election?,rejected,first_round_winner,
c3ecf348f613506fb66decc2bcaeca85,07c22c69dea4ed588b24b20a075578ed,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439854,558939,558961,Will Germany win the 2026 FIFA World Cup?,Will South Korea win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
1e5297f9313f29d6df60be3f7f5ea3cd,07c4886f762206a36b9500747e946fbe,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439869,558957,558962,Will New Zealand win the 2026 FIFA World Cup?,Will Jordan win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
78e641bc2195fcce14f86d18947e0a04,07c5d98a9c0a25f7767ba0eca700ec68,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439779,559665,559666,Will Cory Booker win the 2028 Democratic presidential nomination?,Will Tim Walz win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
a062f9dec687dfd317b466c46f12aebd,07cc5bf09f17f63b2c68051a2417a1c3,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439801,559669,559693,Will Rahm Emanuel win the 2028 Democratic presidential nomination?,Will Ruben Gallego win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
3b2ac9bc28e8e59d1db039d81b5f7def,07cda874addecb2fe939b669ccf67cd2,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439785,559653,559657,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,Will Stephen A. Smith win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
17227e30951b2088c3d550e4fbfb1668,07ce73823770b69db95f193c3cf11501,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439753,558966,558985,Will Ivory Coast win the 2026 FIFA World Cup?,Will Turkiye win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
b98c16f0403f6d59116e4be4f363ad41,07fba61a13d5e29f76ec1561bacbd5a0,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439726,564213,564218,Will the Los Angeles Lakers win the NBA Western Conference Finals?,Will the San Antonio Spurs win the NBA Western Conference Finals?,rejected,same_topic_no_trade,
2b35843109456be22fc960429ffd4c63,080cd584e772cb2fb7ca5899141ae33a,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439738,572111,572112,James Norton announced as next James Bond?,Paul Mescal announced as next James Bond?,rejected,next_actor_announced,
7e5ea5b259a03332eeb255a195c00efe,08133cb7ec4e19e767c027a4a4baaaf2,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439825,561252,561258,Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,Will Jamie Dimon win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,
65547987d579a68f500aa11faac8ce1d,08199fb7a678a9d7ce7e2bebef9e9029,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439888,576806,582177,Will St. Pauli be relegated from the Bundesliga after the 2025–26 season?,Will Stuttgart finish in the top 4 of the Bundesliga 2025–26 standings?,rejected,same_topic_no_trade,
8e7a348c23ecfbdad6d51793a9a07d2e,08217a472958e183b25eafc21e598af3,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439796,558969,558974,Will Algeria win the 2026 FIFA World Cup?,Will Switzerland win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
e9540dd596cff7f1f63daece4eda5a8d,082741ec6d40a187fac712c02c5d9a15,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439836,562188,562190,Will Dawn Buckingham win the 2026 Texas Republican Primary?,Will Wesley Hunt win the 2026 Texas Republican Primary?,rejected,same_topic_no_trade,
9546f0d3c0592abfa212b49978f98779,082956cecefd835af6400163ebb61f19,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439722,558972,558973,Will Saudi Arabia win the 2026 FIFA World Cup?,Will Scotland win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
e6022f1b59e066cd76b8d336407fb707,0854b544c56f9367e7f402964c7ab13a,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439805,558939,558965,Will Germany win the 2026 FIFA World Cup?,Will Senegal win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
507f4279d8e96dd8c87db73f10325a50,085514c5a0f09021e93b0cdc06b20ea7,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439769,561973,561986,Will Donald Trump win the 2028 Republican presidential nomination?,Will Byron Donalds win the 2028 Republican presidential nomination?,rejected,candidate_wins_nomination,
797815655bbe0bc2f190c66e170366f5,0856151bc937e96283c3835b99a4bf61,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439825,561234,561236,Will Marco Rubio win the 2028 US Presidential Election?,Will Gretchen Whitmer win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,
7c717097d7b2c63f87b202f41e5b5ef1,08672f45cd84ea342d4fea32c0eff06e,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439759,559666,559690,Will Tim Walz win the 2028 Democratic presidential nomination?,Will Kim Kardashian win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
6ac06ad9b97b410b2fdcded51ad6b804,08701cf4192cb79e4b76acf8898462c4,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439844,561248,561264,Will Vivek Ramaswamy win the 2028 US Presidential Election?,Will Pete Hegseth win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,
ccd22b25a9abf30f3ec2d182462e9579,087a3af68ee58cce3de3d3f1904b269b,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439804,559653,559686,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
dd004e92eac05160264f6bacc9a1ad67,0888c5433b1d7ff83204b3a059f9a8f2,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439854,577164,577193,Will Joao Pedro be the top goal scorer in the 2025–26 English Premier League season?,Will Igor Thiago be the top goal scorer in the 2025–26 English Premier League season?,rejected,same_topic_no_trade,
a2b8ba1c59d1c2c025d19c3e246399e2,088cf753c5107f95ab05d99b12c0e19b,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439799,559663,559668,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,Will Mark Kelly win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
ba78f4edb4df2c7ec6abb6d732da5a9d,08a1f8ec1bf94751c93f93039bf82c98,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439826,572765,572772,Will Liverpool finish in 3rd place in the 2025-26 English Premier League?,Will Aston Villa finish in 3rd place in the 2025-26 English Premier League?,rejected,same_topic_no_trade,
9e242915a62c5a8dd9586ddd2be88a9d,08e56a73f47955e636c268e39eab8de0,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439814,559653,559668,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,Will Mark Kelly win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
cec5702eb02b747db36d8912d7e8dccf,0938ae9cfa3a36222097237e4916e077,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439748,559659,559665,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?,Will Cory Booker win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
74fb06530de8f9098c51e7c27894e6de,093918e733b37cabf69d880c07e09e82,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439753,558941,558969,Will Netherlands win the 2026 FIFA World Cup?,Will Algeria win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
f9c618ceff25e280a64715277a872e78,0944616e411a27e60b6f37d44eac0dab,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439880,576810,582158,Will Getafe be relegated from La Liga after the 2025–26 season?,Will Betis finish in the top 4 of the La Liga 2025–26 standings?,rejected,same_topic_no_trade,
46974982c4714006136551455a97bca1,0951a61024f0533787cff732ad224f52,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439799,558944,558946,Will Uruguay win the 2026 FIFA World Cup?,Will Belgium win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
3157d7179b5045ded661c924a7e4159e,0953bdf249e8859f02d8d44315a1b158,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439864,561259,561264,Will Ro Khanna win the 2028 US Presidential Election?,Will Pete Hegseth win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,
3d49b0585d8a660a9a7e168a97cb6ac8,09634dccacf685bb38f27c6ef6c05d61,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439798,559685,561985,Will MrBeast win the 2028 Democratic presidential nomination?,Will Brian Kemp win the 2028 Republican presidential nomination?,rejected,same_topic_no_trade,
4d743b937783bbb4bc3fabaf422a85c1,09662200d4d4a34767f283cc90c164b3,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439835,559654,559677,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,Will Hillary Clinton win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
d76f3efeba6a65d2f516a451e97a110b,0972d462ced7f7d7e91d7beaa4ade31e,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439886,562803,562831,Will the Republican Party control the House after the 2026 Midterm elections?,"2026 Balance of Power: R Senate, R House",rejected,same_topic_no_trade,
b8a148d91b5023c779c9e7e19374783b,097ce6511dc0c1dcf29e4e0c2495e5ee,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439801,559657,559662,Will Stephen A. Smith win the 2028 Democratic presidential nomination?,Will Mark Cuban win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
01317a01ee5cc8026974b1b6f8c67ee4,098be2d0fc494394a5f692bab1adb03c,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439782,561982,561984,Will Sarah Huckabee Sanders win the 2028 Republican presidential nomination?,Will Robert F. Kennedy Jr. win the 2028 Republican presidential nomination?,rejected,candidate_wins_nomination,
9ebdff386615196df8c58887126e70f7,09954ca2e5d9dce67f9883dfcc9ec877,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439722,558940,558956,Will Portugal win the 2026 FIFA World Cup?,Will Paraguay win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
da5b793fd3e4efeb6d906eadc7515b5b,099d187483f3226a28ec6fc7b1095e6c,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439768,559666,559687,Will Tim Walz win the 2028 Democratic presidential nomination?,Will Oprah Winfrey win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
1f956fbd3a275ad0c78cdb567590230d,099ea9559245721fb081c4a245c91742,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439848,558947,558961,Will Colombia win the 2026 FIFA World Cup?,Will South Korea win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
8c0af87b9ab10a54884a9bc74a85561b,09a5d0a65f779a956dd012afd4b1528c,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439773,559674,559683,Will Jared Polis win the 2028 Democratic presidential nomination?,Will George Clooney win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
1cd330ab44151181d501bbb870e06546,09bd4767a08946b36d47f8b8ea37e1af,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439828,558935,558960,Will England win the 2026 FIFA World Cup?,Will Uzbekistan win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
5107e11c3c5a335916753c0072f539e5,09c74b7f5a9f51c51818591bbee75dad,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439814,561975,561976,Will Marco Rubio win the 2028 Republican presidential nomination?,Will Tulsi Gabbard win the 2028 Republican presidential nomination?,rejected,candidate_wins_nomination,
5346561ff8693631e80638d2a14c06a0,09c7b6b69eb13f59ea39aa2b38ca1661,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439880,569343,569373,Will Iván Cepeda Castro win the 1st round of the 2026 Colombian presidential election?,Will Paloma Valencia win the 2026 Colombian presidential election?,rejected,same_topic_no_trade,
b90fcaf7658c2d838e65e93673fbbbeb,09e819fd2f3b46102e4303cd7ceb57a9,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439781,559668,559687,Will Mark Kelly win the 2028 Democratic presidential nomination?,Will Oprah Winfrey win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
aad5ee3864a3366a9206f9d50976da62,09eb0029752988dbe9442faf6b60a848,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439776,562003,562007,Will Kim Kardashian win the 2028 Republican presidential nomination?,Will Joe Kent win the 2028 Republican presidential nomination?,rejected,candidate_wins_nomination,
11e7205dae0da545e80feb5ff5ca6e4f,09ef6017883afaf188e3fe7ebf20218a,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439735,558943,558960,Will USA win the 2026 FIFA World Cup?,Will Uzbekistan win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
6f76ac2164ad1dda63f15fe52399d5bc,09efe27c49ff925476fee8cad4aaa9dd,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439867,558934,558955,Will Spain win the 2026 FIFA World Cup?,Will Ecuador win the 2026 FIFA World Cup?,rejected,same_topic_no_trade,
750cae467ef3be0cae17febf9e3110ba,09f19f193ada829c9f35c46acde2c8a5,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439810,559672,561983,Will Roy Cooper win the 2028 Democratic presidential nomination?,Will Greg Abbott win the 2028 Republican presidential nomination?,rejected,same_topic_no_trade,
b2930199e0c0346663271bddd01eaf17,09f678bffffd3d2fa9bc51ad4eac4e9f,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439807,559672,559688,Will Roy Cooper win the 2028 Democratic presidential nomination?,Will Andrew Yang win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
9e483a0f6a8ec7d95dc086d628e33850,09fbb85de34a2c218b547d9b9408422f,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439789,559652,559694,Will Gavin Newsom win the 2028 Democratic presidential nomination?,Will Ro Khanna win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
f04740152bb4a8b2c50c041d97647e2a,0a584653de5710a7d38951604e4c89ec,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439758,572119,572133,Henry Cavill announced as next James Bond?,No one announced as next James Bond?,rejected,next_actor_announced,
bbd3aa8c48d52e4dd2665b55f3e7fd80,0a5cee9fe3a005fb277204c7ea2303fa,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439751,559670,559679,Will Gina Raimondo win the 2028 Democratic presidential nomination?,Will Bernie Sanders win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
93f290990716026b7cca6b55145095db,0a5d0731168a48f83162f671baf9dd69,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439778,561991,562003,Will Matt Gaetz win the 2028 Republican presidential nomination?,Will Kim Kardashian win the 2028 Republican presidential nomination?,rejected,candidate_wins_nomination,
60f751a5c7196b8b16f508e13356f043,0a713d3a0e4f9697e354e6d2e24ab2f8,,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,1,1778842439770,559676,559677,Will Barack Obama win the 2028 Democratic presidential nomination?,Will Hillary Clinton win the 2028 Democratic presidential nomination?,rejected,candidate_wins_nomination,
86b534b0d305fb5fbaad274d5878c871,0a80f7ca94a8f4cd0bdb8d84fba160db,,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,1,1778842439815,553857,553871,Will the Cleveland Cavaliers win the 2026 NBA Finals?,Will the Detroit Pistons win the 2026 NBA Finals?,rejected,team_wins_championship,
