market_id,question,confidence,ambiguity,market_type,flags,needs_review,model,prompt_version
577278,Will Patrik Schick be the top goal scorer in the 2025–26 Bundesliga season?,0.9000,0.2167,binary,"['Tie-breaking rule based on alphabetical order of last names', ""Definition of 'sole top goal scorer'""]",True,deepseek-r1:8b,market_semantics_v1
577277,Will Serhou Guirassy be the top goal scorer in the 2025–26 Bundesliga season?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the season is canceled or not completed by August 1, 2026, but this is a separate outcome not covered in the binary question.""]",False,deepseek-r1:8b,market_semantics_v1
578434,Will Frank Magri be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Season cancellation or incomplete season resolution', 'Tie-breaking rule based on alphabetical order of last names']",False,deepseek-r1:8b,market_semantics_v1
578423,Will Breel Embolo be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"['Tie-breaking rule based on alphabetical order of last names.', ""Definition of 'sole top goal scorer' in case of ties.""]",True,deepseek-r1:8b,market_semantics_v1
578422,Will Ludovic Ajorque be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"[""The market does not specify what constitutes a 'sole' top goal scorer if there are multiple with the same number but not tied alphabetically."", 'The market does not specify the exact date for resolution if the season is completed after August 1, 2026.']",True,deepseek-r1:8b,market_semantics_v1
578421,Will Terem Moffi be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"['Tie-breaking rule based on alphabetical order of last names', ""Definition of 'sole top goal scorer' may be ambiguous in case of multiple players with the same score""]",True,deepseek-r1:8b,market_semantics_v1
577238,Will Dani Olmo be the top goal scorer in the 2025–26 La Liga season?,0.9500,0.2125,binary,"['Tie-breaking rule based on last name alphabetical order', 'Season cancellation condition']",True,deepseek-r1:8b,market_semantics_v1
577236,Will Gorka Guruzeta be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2167,binary,"['Season cancellation or incomplete conditions', 'Tie-breaking rule based on last name']",True,deepseek-r1:8b,market_semantics_v1
577228,Will Marcus Rashford be the top goal scorer in the 2025–26 La Liga season?,0.9500,0.2125,binary,"['Tie-breaking rule based on last name alphabetical order', ""Definition of 'La Liga season' completion date""]",True,deepseek-r1:8b,market_semantics_v1
576812,Will Alavés be relegated from La Liga after the 2025–26 season?,0.9500,0.1938,binary,['The market resolution depends on the completion of the season'],False,deepseek-r1:8b,market_semantics_v1
578443,Will Martin Satriano be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"['Tie-breaking rule based on alphabetical order of last names', ""Definition of 'sole top goal scorer' in case of tie""]",True,deepseek-r1:8b,market_semantics_v1
578437,Will Sambou Soumano be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Tie-breaking rule based on alphabetical order of last names.', ""Definition of 'sole top goal scorer' in case of ties.""]",True,deepseek-r1:8b,market_semantics_v1
577248,Will Roberto Fernandez be the top goal scorer in the 2025–26 La Liga season?,0.9500,0.2125,binary,"['Tie-breaking mechanism', 'Season completion status']",True,deepseek-r1:8b,market_semantics_v1
577240,Will Iago Aspas be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2167,binary,"['Tie-breaking mechanism based on alphabetical order', 'Season cancellation or incomplete by August 1, 2026']",True,deepseek-r1:8b,market_semantics_v1
576811,Will Osasuna be relegated from La Liga after the 2025–26 season?,0.9000,0.2167,binary,"['Relegation depends on final standings', ""Definition of 'officially relegated' may vary""]",True,deepseek-r1:8b,market_semantics_v1
566737,Will Lens win the 2025–26 French Ligue 1?,0.8500,0.5094,binary,"['Mathematical elimination criteria', ""Definition of 'officially crowned'"", 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
566731,Will PSG win the 2025–26 French Ligue 1?,0.9000,0.2167,binary,"['Mathematical elimination condition', 'Season cancellation condition']",True,deepseek-r1:8b,market_semantics_v1
578433,Will Cheikh Sabaly be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Tie-breaking rule based on alphabetical order of last names.', ""Definition of 'sole top goal scorer' in case of ties.""]",False,deepseek-r1:8b,market_semantics_v1
578419,Will Olivier Giroud be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Tie-breaking rule based on alphabetical order of last names', 'Season completion by August 1, 2026']",True,deepseek-r1:8b,market_semantics_v1
578412,Will Bradley Barcola be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Season cancellation or incomplete season resolution', 'Tie-breaking method based on alphabetical order of last names']",False,deepseek-r1:8b,market_semantics_v1
577227,Will Lamine Yamal be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2167,binary,"[""The market resolves to 'Other' if the season is canceled or not completed by August 1, 2026, which is a specific date constraint."", ""The definition of 'sole top goal scorer' includes the condition that no ties occur, and if ties occur, the alphabetical order of last names determines the resolution, but this does not directly affect Lamine Yamal's outcome.""]",False,deepseek-r1:8b,market_semantics_v1
577220,Will Alexander Sorloth be the top goal scorer in the 2025–26 La Liga season?,0.9500,0.2125,binary,"['Tie-breaking rule based on last name alphabetical order', ""Definition of 'sole top goal scorer' in case of tie""]",True,deepseek-r1:8b,market_semantics_v1
582155,Will Atletico Madrid finish in the top 4 of the La Liga 2025–26 standings?,0.9500,0.5031,binary,"['Tiebreaker procedures may introduce complexity', 'Season cancellation before October 1, 2026, leads to automatic No', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
578430,Will Mostafa Mohamed be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"[""The definition of 'sole top goal scorer' includes the tiebreaker condition."", 'The market does not specify what happens if the season is canceled after August 1, 2026.']",True,deepseek-r1:8b,market_semantics_v1
578425,Will Folarin Balogun be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"['Tie-breaking rule based on alphabetical order of last names', ""Definition of 'sole top goal scorer' in case of tie""]",True,deepseek-r1:8b,market_semantics_v1
578409,Will Mason Greenwood be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Tie-breaking rule based on alphabetical order of last names', 'Season cancellation or incomplete before August 1, 2026']",False,deepseek-r1:8b,market_semantics_v1
577239,Will Daniel Raba be the top goal scorer in the 2025–26 La Liga season?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the season is canceled or not completed by August 1, 2026, but the question is about the 2025–26 season. This might be confusing for users.""]",False,deepseek-r1:8b,market_semantics_v1
577232,Will Hugo Duro be the top goal scorer in the 2025–26 La Liga season?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the season is canceled or not completed by August 1, 2026, but the condition for 'Yes' requires the season to be completed.""]",False,deepseek-r1:8b,market_semantics_v1
577225,Will Oihan Sancet be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2167,binary,"['Tie-breaking based on last name alphabetical order', ""Definition of 'sole top goal scorer' in case of ties""]",True,deepseek-r1:8b,market_semantics_v1
577224,Will Gonzalo Garcia be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2167,binary,"['Tie-breaking rule based on last name alphabetical order', ""Definition of 'sole top goal scorer' in case of ties""]",True,deepseek-r1:8b,market_semantics_v1
576810,Will Getafe be relegated from La Liga after the 2025–26 season?,0.9000,0.2167,binary,"[""The definition of 'officially relegated' may vary"", 'The market resolution depends on the completion of the season']",True,deepseek-r1:8b,market_semantics_v1
578442,Will Santiago Hidalgo be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Tie-breaking rule based on last name alphabetical order', ""Definition of 'sole top goal scorer' requires no ties""]",False,deepseek-r1:8b,market_semantics_v1
578435,Will Wesley Said be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Tie-breaking rule based on alphabetical order of last names', ""Definition of 'sole top goal scorer' in case of ties""]",False,deepseek-r1:8b,market_semantics_v1
578420,Will Emanuel Emegha be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Tie-breaking rule based on alphabetical order of last names.', ""Definition of 'sole top goal scorer' in case of ties.""]",False,deepseek-r1:8b,market_semantics_v1
578414,Will Mika Biereth be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the season is canceled or not completed by August 1, 2026, but the question is about Mika Biereth being the top scorer, so the condition for 'No' includes the possibility of the season not happening or being incomplete.""]",False,deepseek-r1:8b,market_semantics_v1
578413,Will Desire Doue be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Tie-breaking method based on alphabetical order of last names', 'Season cancellation or incomplete before August 1, 2026']",False,deepseek-r1:8b,market_semantics_v1
577218,Will Kylian Mbappe be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2167,binary,"['Tie-breaking mechanism', 'Season cancellation condition']",True,deepseek-r1:8b,market_semantics_v1
578411,Will Matias Goncalo Ramos be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Tie-breaking rule based on alphabetical order of last names', ""Definition of 'sole top goal scorer'""]",False,deepseek-r1:8b,market_semantics_v1
577246,Will Antoine Griezmann be the top goal scorer in the 2025–26 La Liga season?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the season is canceled or not completed by August 1, 2026, but the condition for 'Yes' requires the season to be completed without cancellation.""]",False,deepseek-r1:8b,market_semantics_v1
577234,Will Vedat Muriqi be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2250,binary,"['Season cancellation or incomplete season', 'Tie in goal scoring', ""Definition of 'sole top goal scorer'""]",True,deepseek-r1:8b,market_semantics_v1
577229,Will Broja Iglesias be the top goal scorer in the 2025–26 La Liga season?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the season is canceled or not completed by August 1, 2026, but the question is about Broja Iglesias being the top scorer. This might be confusing for users.""]",False,deepseek-r1:8b,market_semantics_v1
577221,Will Raphinha be the top goal scorer in the 2025–26 La Liga season?,0.9500,0.2125,binary,"['Tie-breaking condition based on alphabetical order of last names', ""Definition of 'sole top goal scorer' in case of tie""]",False,deepseek-r1:8b,market_semantics_v1
578432,Will Esteban Lepaul be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"['Tie-breaking rule based on alphabetical order of last names', ""Definition of 'sole top goal scorer' in case of ties""]",True,deepseek-r1:8b,market_semantics_v1
578408,Will Ousmane Dembele be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Season cancellation or incomplete season', 'Tie in goal scoring']",True,deepseek-r1:8b,market_semantics_v1
577243,Will Abel Ruiz be the top goal scorer in the 2025–26 La Liga season?,0.9500,0.2125,binary,"['Tie-breaking based on last name alphabetical order', ""Definition of 'sole top goal scorer' in case of ties""]",True,deepseek-r1:8b,market_semantics_v1
577226,Will Ferran Torres be the top goal scorer in the 2025–26 La Liga season?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the season is canceled or not completed by August 1, 2026, but this is a separate outcome not directly related to Ferran Torres.""]",False,deepseek-r1:8b,market_semantics_v1
577222,Will Ante Budimir be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2250,binary,"['Season cancellation or incomplete season', 'Tie in goal scoring', ""Definition of 'sole top goal scorer'""]",True,deepseek-r1:8b,market_semantics_v1
576814,Will Valencia be relegated from La Liga after the 2025–26 season?,0.9500,0.1938,binary,['The market resolution depends on the completion of the season'],True,deepseek-r1:8b,market_semantics_v1
576813,Will Oviedo be relegated from La Liga after the 2025–26 season?,0.8000,0.2250,binary,"[""The definition of 'officially relegated' may vary"", 'The condition for No includes a specific date']",True,deepseek-r1:8b,market_semantics_v1
582158,Will Betis finish in the top 4 of the La Liga 2025–26 standings?,0.9500,0.5031,binary,"['Tiebreak procedures', 'Season cancellation before October 1, 2026', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
577247,Will Jude Bellingham be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2250,binary,"['Season cancellation or incomplete season', 'Tie in goal scoring', ""Definition of 'sole top goal scorer'""]",True,deepseek-r1:8b,market_semantics_v1
578444,Will Abdoulaye Toure be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Season cancellation or incomplete season resolution', 'Tie-breaking rule based on last name alphabetical order']",False,deepseek-r1:8b,market_semantics_v1
578441,Will Moses Simon be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the season is canceled or not completed by August 1, 2026, but this is not a condition for the Yes/No outcome.""]",False,deepseek-r1:8b,market_semantics_v1
578426,Will Matthis Abline be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"['Tie-breaking rule based on alphabetical order of last names', ""Definition of 'sole top goal scorer' in case of tie""]",True,deepseek-r1:8b,market_semantics_v1
577223,Will Julian Alvarez be the top goal scorer in the 2025–26 La Liga season?,0.9500,0.2125,binary,"['Tie-breaking rule based on last name alphabetical order', ""Definition of 'sole top goal scorer' in case of tie""]",False,deepseek-r1:8b,market_semantics_v1
577219,Will Robert Lewandowski be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2250,binary,"['Tie-breaking rule based on alphabetical order of last names.', ""Definition of 'sole top goal scorer' in case of ties."", 'Source of resolution: official vs. consensus reporting.']",True,deepseek-r1:8b,market_semantics_v1
582320,Will Rennes finish in the top 4 of the Ligue 1 2025–26 standings?,0.9000,0.2167,binary,"['Tiebreaker procedures may vary', 'Season cancellation condition']",True,deepseek-r1:8b,market_semantics_v1
578427,Will Fabian Ruiz be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Tie-breaking rule based on alphabetical order of last names.', ""Definition of 'sole top goal scorer' in case of ties.""]",False,deepseek-r1:8b,market_semantics_v1
578424,Will Achraf Hakimi be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"[""The definition of 'top goal scorer' includes the possibility of ties, which are resolved by alphabetical order of last names."", ""The market resolves to 'Other' if the season is not completed by August 1, 2026, which is a separate outcome not covered in the binary 'Yes/No' for this condition.""]",False,deepseek-r1:8b,market_semantics_v1
578417,Will Pierre-Emerick Aubameyang be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Season cancellation or incomplete season resolution condition.', 'Tie-breaking rule based on last name alphabetical order.']",False,deepseek-r1:8b,market_semantics_v1
578415,Will Georges Mikautadze be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"['Tie-breaking rule based on alphabetical order of last names', ""Definition of 'sole top goal scorer' in case of tie""]",True,deepseek-r1:8b,market_semantics_v1
576816,Will Mallorca be relegated from La Liga after the 2025–26 season?,0.9000,0.2167,binary,"['The market resolution depends on the completion of the season', ""Definition of 'officially relegated' may vary""]",True,deepseek-r1:8b,market_semantics_v1
578439,Will Ferreira Vitinha be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"['Tie-breaking rule based on alphabetical order of last names', ""Definition of 'sole top goal scorer' in case of tie""]",False,deepseek-r1:8b,market_semantics_v1
582318,Will Lille finish in the top 4 of the Ligue 1 2025–26 standings?,0.9000,0.2250,binary,"['Tiebreaker procedures', ""Definition of 'end of the season'"", 'Source of resolution']",True,deepseek-r1:8b,market_semantics_v1
578440,Will Gauthier Hein be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"['Tie-breaking rule based on alphabetical order of last names', ""Definition of 'sole top goal scorer' in case of tie""]",True,deepseek-r1:8b,market_semantics_v1
578438,Will Lassine Sinayoko be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Tie-breaking rule based on alphabetical order of last names.', ""Season cancellation or incomplete before August 1, 2026, resolves to 'Other'.""]",False,deepseek-r1:8b,market_semantics_v1
578429,Will Anssumane Fati be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Tie-breaking rule based on alphabetical order of last names', ""Definition of 'sole top goal scorer' in case of tie""]",False,deepseek-r1:8b,market_semantics_v1
577244,Will Inaki Williams be the top goal scorer in the 2025–26 La Liga season?,0.9500,0.2125,binary,"['Tie-breaking rule based on alphabetical order of last names', ""Definition of 'sole top goal scorer' in case of ties""]",False,deepseek-r1:8b,market_semantics_v1
577241,Will Cristhian Stuani be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2250,binary,"[""The definition of 'La Liga season' includes the condition about being canceled by August 1, 2026"", 'The tie-breaking rule based on last name alphabetical order', 'The exclusion of goals from other competitions']",True,deepseek-r1:8b,market_semantics_v1
577235,Will Dodi Lukebakio be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2167,binary,"[""The definition of 'La Liga season' includes the condition about being canceled or not completed by August 1, 2026."", 'The tie-breaking rule based on last name alphabetically might introduce ambiguity if multiple players tie.']",True,deepseek-r1:8b,market_semantics_v1
578436,Will Joaquin Panichelli be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"['Tie-breaking rule based on last name alphabetical order', ""Definition of 'sole top goal scorer' in case of tie""]",True,deepseek-r1:8b,market_semantics_v1
578416,Will Arnaud Kalimuendo be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"['Tie-breaking by last name', ""Definition of 'sole top goal scorer'""]",True,deepseek-r1:8b,market_semantics_v1
577245,Will Alex Baena be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2167,binary,"['Season cancellation condition is vague', 'Tie-breaking condition may be ambiguous']",True,deepseek-r1:8b,market_semantics_v1
577242,Will Cyle Larin be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2167,binary,"['Season cancellation or incomplete season', 'Tie in goal scoring']",True,deepseek-r1:8b,market_semantics_v1
577231,Will Mikel Oyarzabal be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2167,binary,"['Tie-breaking rule based on last name alphabetical order', ""Definition of 'La Liga season' completion date""]",True,deepseek-r1:8b,market_semantics_v1
578431,Will Igor Paixao be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Tie-breaking rule based on last name alphabetical order', ""Definition of 'sole top goal scorer'""]",False,deepseek-r1:8b,market_semantics_v1
577230,Will Vinicius Junior be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2250,binary,"['Season cancellation or incomplete season', 'Tie-breaking rule', ""Definition of 'sole top goal scorer'""]",True,deepseek-r1:8b,market_semantics_v1
576815,Will Sevilla be relegated from La Liga after the 2025–26 season?,0.8000,0.2250,binary,"['Relegation depends on final standings', ""Definition of 'officially relegated' may vary""]",True,deepseek-r1:8b,market_semantics_v1
578410,Will Khvicha Kvaratskhelia be the top goal scorer in the 2025-26 Ligue 1 season?,0.9500,0.2125,binary,"['Tie-breaking rule based on alphabetical order of last names', ""Definition of 'top goal scorer' in case of multiple players with same number of goals""]",False,deepseek-r1:8b,market_semantics_v1
576809,Will Espanyol be relegated from La Liga after the 2025–26 season?,0.9000,0.2167,binary,"['Season cancellation', ""Definition of 'officially relegated'""]",True,deepseek-r1:8b,market_semantics_v1
582317,Will Lyon finish in the top 4 of the Ligue 1 2025–26 standings?,0.9000,0.2167,binary,"['Tiebreaker procedures', 'Season cancellation condition']",True,deepseek-r1:8b,market_semantics_v1
578428,Will Jean Philippe Krasso be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"['Tie-breaking rule based on alphabetical order of last names.', ""Definition of 'sole top goal scorer' in case of tie.""]",True,deepseek-r1:8b,market_semantics_v1
578418,Will Amine Gouiri be the top goal scorer in the 2025-26 Ligue 1 season?,0.9000,0.2167,binary,"['Tie-breaking rule based on alphabetical order of last names.', ""Definition of 'sole top goal scorer' in case of tie.""]",True,deepseek-r1:8b,market_semantics_v1
577237,Will Javi Puado be the top goal scorer in the 2025–26 La Liga season?,0.9000,0.2000,binary,"[""The market resolves to 'Other' if the season is canceled or not completed by August 1, 2025, which is before the season starts. This might be confusing as the season hasn't started yet. Also, the condition for 'Other' is tied to August 1, 2026, which is during the season, but the season hasn't started. Clarification needed on the exact timing of the condition check.""]",True,deepseek-r1:8b,market_semantics_v1
577233,Will Ayoze Perez be the top goal scorer in the 2025–26 La Liga season?,0.9500,0.2125,binary,"['Tie-breaking condition based on alphabetical order of last names.', ""Season cancellation or incomplete before August 1, 2026, resolves to 'Other'.""]",False,deepseek-r1:8b,market_semantics_v1
566140,Will Arsenal win the 2025–26 Champions League?,0.9000,0.5062,binary,"[""The market resolves to 'No' if the team is mathematically eliminated"", ""The market resolves to 'Other' if the tournament is canceled/not completed by October 1, 2026"", 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
566136,Will PSG win the 2025–26 Champions League?,0.9000,0.5062,binary,"[""The market resolves to 'No' if the team is mathematically eliminated"", ""The market resolves to 'Other' if the tournament is canceled or not completed by October 1, 2026"", 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
566170,Will Club Brugge win the 2025–26 Champions League?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the tournament is canceled or not completed by a specific date""]",False,deepseek-r1:8b,market_semantics_v1
569454,Will any presidential candidate win outright in the first round of the Colombia's election?,0.9500,0.1938,binary,"['The market resolves based on consensus or official results, but ambiguity is resolved by official sources.']",False,deepseek-r1:8b,market_semantics_v1
569347,Will Juan Carlos Pinzón win the 1st round of the 2026 Colombian presidential election?,0.9500,0.1938,binary,"[""The market may resolve to 'Other' if results are not known by the deadline.""]",False,deepseek-r1:8b,market_semantics_v1
569343,Will Iván Cepeda Castro win the 1st round of the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Temporal ambiguity due to potential second round', 'Dependency on election occurrence']",False,deepseek-r1:8b,market_semantics_v1
569333,Will Luis Gilberto Murillo win the 1st round of the 2026 Colombian presidential election?,0.9500,0.1938,binary,"[""The market may resolve to 'Other' if results are not known by the deadline.""]",False,deepseek-r1:8b,market_semantics_v1
569335,Will David Luna Sánchez win the 1st round of the 2026 Colombian presidential election?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if results are not known by Dec 31, 2026, which could include scenarios where the election hasn't happened or is ongoing.""]",False,deepseek-r1:8b,market_semantics_v1
569336,Will Juan Daniel Oviedo win the 1st round of the 2026 Colombian presidential election?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if results are not known by the deadline.""]",False,deepseek-r1:8b,market_semantics_v1
569334,Will Claudia López win the 1st round of the 2026 Colombian presidential election?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if results not known by Dec 31, 2026""]",False,deepseek-r1:8b,market_semantics_v1
569349,Will Enrique Peñalosa win the 1st round of the 2026 Colombian presidential election?,0.9500,0.1938,binary,"['The market resolves based on the first round only, not the entire election process.']",False,deepseek-r1:8b,market_semantics_v1
569342,Will Paloma Valencia win the 1st round of the 2026 Colombian presidential election?,0.9500,0.1938,binary,"['The market resolves based on official results, but there might be delays or disputes affecting the deadline.']",False,deepseek-r1:8b,market_semantics_v1
569332,Will Vicky Dávila win the 1st round of the 2026 Colombian presidential election?,0.9500,0.1938,binary,"[""The market may resolve to 'Other' if results are not known by the deadline.""]",False,deepseek-r1:8b,market_semantics_v1
569345,Will Roy Barreras win the 1st round of the 2026 Colombian presidential election?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if results are not known by the deadline.""]",False,deepseek-r1:8b,market_semantics_v1
569344,Will Abelardo de la Espriella win the 1st round of the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Temporal ambiguity due to election timing', 'Potential for second round but market only considers first round']",False,deepseek-r1:8b,market_semantics_v1
569338,Will Gustavo Bolívar win the 1st round of the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Temporal deadline specified', 'Requires consensus of credible reporting']",False,deepseek-r1:8b,market_semantics_v1
569348,Will Mauricio Cárdenas win the 1st round of the 2026 Colombian presidential election?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if results not known by Dec 31, 2026. This might be ambiguous if results are delayed or contested.""]",False,deepseek-r1:8b,market_semantics_v1
569340,Will Juan Manuel Galán win the 1st round of the 2026 Colombian presidential election?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if results not known by deadline""]",False,deepseek-r1:8b,market_semantics_v1
569346,Will Daniel Quintero win the 1st round of the 2026 Colombian presidential election?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if results are not known by Dec 31, 2026.""]",False,deepseek-r1:8b,market_semantics_v1
569341,Will Germán Vargas Lleras win the 1st round of the 2026 Colombian presidential election?,0.9500,0.1938,binary,"[""The market may resolve to 'Other' if results are not known by the deadline.""]",False,deepseek-r1:8b,market_semantics_v1
569339,Will Sergio Fajardo win the 1st round of the 2026 Colombian presidential election?,0.9500,0.1938,binary,['Temporal ambiguity due to potential delay in result reporting'],False,deepseek-r1:8b,market_semantics_v1
564166,Will Victor Wembanyama win the 2025–2026 NBA MVP?,0.9000,0.2167,binary,"['Temporal resolution is vague', 'Definition of MVP award']",True,deepseek-r1:8b,market_semantics_v1
564162,Will Shai Gilgeous-Alexander win the 2025–2026 NBA MVP?,0.9500,0.5125,binary,"[""The market resolves based on MVP award, but the question says 'win' which might be interpreted as being MVP"", 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
578157,Will any 2026 FIFA World Cup game scheduled in the U.S. be relocated abroad?,0.9000,0.2167,binary,"[""Definition of 'credible reporting'"", 'Possibility of multiple announcements']",True,deepseek-r1:8b,market_semantics_v1
564161,Will Nikola Jokic win the 2025–2026 NBA MVP?,0.9500,0.5125,binary,"['The market resolves based on the award being awarded, not necessarily the player being the best', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
564198,Will the Detroit Pistons win the NBA Eastern Conference Finals?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the winner is not announced by June 30, 2026""]",False,deepseek-r1:8b,market_semantics_v1
564195,Will the New York Knicks win the NBA Eastern Conference Finals?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the winner is not announced by June 30, 2026""]",False,deepseek-r1:8b,market_semantics_v1
564194,Will the Cleveland Cavaliers win the NBA Eastern Conference Finals?,0.9500,0.1938,binary,['Temporal resolution depends on NBA schedule'],False,deepseek-r1:8b,market_semantics_v1
564213,Will the Los Angeles Lakers win the NBA Western Conference Finals?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the winner is not announced by June 30, 2026.""]",False,deepseek-r1:8b,market_semantics_v1
564210,Will the Oklahoma City Thunder win the NBA Western Conference Finals?,0.9500,0.1938,binary,['Temporal deadline specified'],False,deepseek-r1:8b,market_semantics_v1
564218,Will the San Antonio Spurs win the NBA Western Conference Finals?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the winner is not announced by June 30, 2026.""]",False,deepseek-r1:8b,market_semantics_v1
564214,Will the Minnesota Timberwolves win the NBA Western Conference Finals?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the winner is not announced by June 30, 2026""]",False,deepseek-r1:8b,market_semantics_v1
569374,Will Carlos Felipe Córdoba win the 2026 Colombian presidential election?,0.9500,0.1938,binary,"[""The market may resolve to 'Other' if results are not known by the deadline""]",False,deepseek-r1:8b,market_semantics_v1
569367,Will Mauricio Cardenas win the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Potential for second round affecting outcome', ""Definition of 'win' in case of second round""]",False,deepseek-r1:8b,market_semantics_v1
569372,Will Juan Carlos Pinzón win the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Potential second round', 'Resolution based on official results']",False,deepseek-r1:8b,market_semantics_v1
569369,Will Daniel Quintero win the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Potential for second round', 'Resolution based on official results']",False,deepseek-r1:8b,market_semantics_v1
569364,Will Juan Manuel Galán win the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Potential for second round', 'Resolution based on consensus or official results']",False,deepseek-r1:8b,market_semantics_v1
