relationship_id,source,question_a,question_b,relationship_type,relationship_subtype,outcome_space_id,strategy_lane,template_id,flags,guard_results_json,source_row_json,suggested_action
266f2bf9e11f19e1332e86e47fa32025,blocked_opportunities,Will Donald Trump Jr. win the 2028 US Presidential Election?,Will Kim Kardashian win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.4272425249169435, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.3953, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.2990697674418604, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Donald Trump Jr. win the 2028 US Presidential Election?"", ""question_b"": ""Will Kim Kardashian win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""266f2bf9e11f19e1332e86e47fa32025"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
2686473d1150e84ec58b907e4dda1016,blocked_opportunities,Will Stephen Smith win the 2028 US Presidential Election?,Will Elon Musk win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.45714285714285713, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.5, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.31999999999999995, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Stephen Smith win the 2028 US Presidential Election?"", ""question_b"": ""Will Elon Musk win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""2686473d1150e84ec58b907e4dda1016"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
26adf0d39d61e8fd878ea5fa1377734f,blocked_opportunities,Will JB Pritzker win the 2028 US Presidential Election?,Will Greg Abbott win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.39870129870129867, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.2955, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.27909090909090906, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will JB Pritzker win the 2028 US Presidential Election?"", ""question_b"": ""Will Greg Abbott win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""26adf0d39d61e8fd878ea5fa1377734f"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
27327213ec607c5c0f3caa7f1008b0e7,blocked_opportunities,Will Tim Walz win the 2028 US Presidential Election?,Will Thomas Massie win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.4285714285714286, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.4, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.3, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Tim Walz win the 2028 US Presidential Election?"", ""question_b"": ""Will Thomas Massie win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""27327213ec607c5c0f3caa7f1008b0e7"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
2771c2e427637f60bc7f0a3a67c9fd42,blocked_opportunities,Will Pete Buttigieg win the 2028 US Presidential Election?,Will Donald Trump Jr. win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.4974358974358974, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.641, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.34820512820512817, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Pete Buttigieg win the 2028 US Presidential Election?"", ""question_b"": ""Will Donald Trump Jr. win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""2771c2e427637f60bc7f0a3a67c9fd42"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
27f281dd3e5bc99f406fd149603c061e,blocked_opportunities,Will Donald Trump win the 2028 US Presidential Election?,Will James Talarico win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.3857142857142857, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.25, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.26999999999999996, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Donald Trump win the 2028 US Presidential Election?"", ""question_b"": ""Will James Talarico win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""27f281dd3e5bc99f406fd149603c061e"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
28039e4f5282e555c25ff58e9eebdcc1,blocked_opportunities,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,Will Josh Shapiro win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.36744186046511623, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.186, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.25720930232558137, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?"", ""question_b"": ""Will Josh Shapiro win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""28039e4f5282e555c25ff58e9eebdcc1"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
2867c91727f6f6360e082efe8c09483f,blocked_opportunities,Will Donald Trump Jr. win the 2028 US Presidential Election?,Will Greg Abbott win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.4027210884353741, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.3095, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.2819047619047618, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Donald Trump Jr. win the 2028 US Presidential Election?"", ""question_b"": ""Will Greg Abbott win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""2867c91727f6f6360e082efe8c09483f"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
288c0a47f8849386f136b6ce60033a85,blocked_opportunities,Will Ron DeSantis win the 2028 US Presidential Election?,Will Thomas Massie win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.4536585365853658, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.4878, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.31756097560975605, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Ron DeSantis win the 2028 US Presidential Election?"", ""question_b"": ""Will Thomas Massie win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""288c0a47f8849386f136b6ce60033a85"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
28f1a97a8b220117268e4c86b5e18efb,blocked_opportunities,Will JD Vance win the 2028 US Presidential Election?,Will Tim Walz win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.43999999999999995, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.44, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.30799999999999994, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will JD Vance win the 2028 US Presidential Election?"", ""question_b"": ""Will Tim Walz win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""28f1a97a8b220117268e4c86b5e18efb"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
28f1ae35a1ffe4ea1995fd3a78614051,blocked_opportunities,Will Donald Trump Jr. win the 2028 US Presidential Election?,Will Ivanka Trump win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.4701298701298701, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.5455, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.32909090909090905, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Donald Trump Jr. win the 2028 US Presidential Election?"", ""question_b"": ""Will Ivanka Trump win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""28f1ae35a1ffe4ea1995fd3a78614051"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
2907f209dac17206145eeec68202e471,blocked_opportunities,Will Ivanka Trump win the 2028 US Presidential Election?,Will James Talarico win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.3857142857142857, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.25, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.26999999999999996, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Ivanka Trump win the 2028 US Presidential Election?"", ""question_b"": ""Will James Talarico win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""2907f209dac17206145eeec68202e471"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
29396da1c4cd4261712b9308868c2d59,blocked_opportunities,Will Ron DeSantis win the 2028 US Presidential Election?,Will Michelle Obama win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.4693877551020408, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.5429, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.3285714285714285, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Ron DeSantis win the 2028 US Presidential Election?"", ""question_b"": ""Will Michelle Obama win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""29396da1c4cd4261712b9308868c2d59"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
298246066370d39553c1f46d5e7a0aae,blocked_opportunities,Will Kim Kardashian win the 2028 US Presidential Election?,Will Pete Hegseth win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.49010989010989003, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.6154, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.343076923076923, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Kim Kardashian win the 2028 US Presidential Election?"", ""question_b"": ""Will Pete Hegseth win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""298246066370d39553c1f46d5e7a0aae"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
2a09c0a5a366820613054208360e740c,blocked_opportunities,Will Pete Buttigieg win the 2028 US Presidential Election?,Will Nikki Haley win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.461003861003861, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.5135, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.3227027027027027, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Pete Buttigieg win the 2028 US Presidential Election?"", ""question_b"": ""Will Nikki Haley win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""2a09c0a5a366820613054208360e740c"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
2a26c569b509690f0cc2ed56f1d64eb4,blocked_opportunities,Will Michelle Obama win the 2028 US Presidential Election?,Will Pete Hegseth win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.4785714285714285, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.575, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.3349999999999999, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Michelle Obama win the 2028 US Presidential Election?"", ""question_b"": ""Will Pete Hegseth win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""2a26c569b509690f0cc2ed56f1d64eb4"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
2a6e681e89fe5f192aadb373c3bf15d4,blocked_opportunities,Will JD Vance win the 2028 US Presidential Election?,Will Andy Beshear win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.39831932773109235, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.2941, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.27882352941176464, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will JD Vance win the 2028 US Presidential Election?"", ""question_b"": ""Will Andy Beshear win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""2a6e681e89fe5f192aadb373c3bf15d4"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
2a874e71801b3844ce312e15bddb24d8,blocked_opportunities,Will Glenn Youngkin win the 2028 US Presidential Election?,Will Donald Trump win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.45185185185185184, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.4815, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.31629629629629624, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Glenn Youngkin win the 2028 US Presidential Election?"", ""question_b"": ""Will Donald Trump win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""2a874e71801b3844ce312e15bddb24d8"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
2af0b0d607be31cdc5509add59e0a41e,blocked_opportunities,Will Elon Musk win the 2028 US Presidential Election?,Will Ro Khanna win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.4235294117647059, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.3824, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.2964705882352941, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Elon Musk win the 2028 US Presidential Election?"", ""question_b"": ""Will Ro Khanna win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""2af0b0d607be31cdc5509add59e0a41e"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
2b7f0406694697fcfdb9bc78bf58ffe2,blocked_opportunities,Will Andy Beshear win the 2028 US Presidential Election?,Will Donald Trump win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.44415584415584414, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.4545, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.31090909090909086, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will Andy Beshear win the 2028 US Presidential Election?"", ""question_b"": ""Will Donald Trump win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""2b7f0406694697fcfdb9bc78bf58ffe2"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
2b97dd4940f592c7cdcfefeba1a5167e,blocked_opportunities,Will JB Pritzker win the 2028 US Presidential Election?,Will Michelle Obama win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.4714285714285714, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.55, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.32999999999999996, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will JB Pritzker win the 2028 US Presidential Election?"", ""question_b"": ""Will Michelle Obama win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""2b97dd4940f592c7cdcfefeba1a5167e"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
2c0296b0dc00ad55611e521dfcd4efb0,blocked_opportunities,Will JD Vance win the 2028 US Presidential Election?,Will Jamie Dimon win the 2028 US Presidential Election?,rejected,candidate_winner_same_election,2028_us_presidential_election_candidate_winner,strict_context_valid,,low_confidence; season_missing; validation_rejected; weak_guard_evidence,{},"{""deterministic_confidence"": 0.446938775510204, ""evidence_json"": ""{\""entity_score\"": 0.1, \""time_score\"": 1.0, \""resolution_score\"": 0.4643, \""threshold_detected\"": false, \""threshold_direction\"": \""none\"", \""sources\"": [\""entity_overlap\""], \""coverage_a_ok\"": true, \""coverage_b_ok\"": true}"", ""final_confidence"": 0.3128571428571428, ""outcome_space_id"": ""2028_us_presidential_election_candidate_winner"", ""question_a"": ""Will JD Vance win the 2028 US Presidential Election?"", ""question_b"": ""Will Jamie Dimon win the 2028 US Presidential Election?"", ""rejection_reason"": ""relationship_confidence_below_threshold"", ""relationship_id"": ""2c0296b0dc00ad55611e521dfcd4efb0"", ""relationship_subtype"": ""candidate_winner_same_election"", ""relationship_type"": ""rejected"", ""relationship_validity_status"": ""rejected"", ""strategy_lane"": ""strict_context_valid"", ""validation_status"": ""rejected""}",exclude from execution; inspect context validation before reuse
