source_file,source_section,source_row_number,issue,severity,file_or_command,recommended_fix,blocking_credible_backtest,context_rule_id,context_space_id,rule_type,rule_family,role,human_review_status,needs_manual_review,relationships_affected,relationship_id,question_a,question_b,audit_group,lane,blocked_as_analysis_only,final_blocker,note,section,metric,value,market_id_a,market_id_b,relationship_type,relationship_subtype,relationship_family,context_rules_applied,confidence,coverage_score_a,coverage_score_b,coverage_score_pair,aligned_ticks,gross_violations,positions_opened,non_diagnostic_positions_opened,realized_pnl,mtm_pnl,taxonomy_mapping_worked,reached_reviewed_lane,traded_non_diagnostic,context_document_id,context_source_id,url,title,retrieved_at_ms,raw_path,cleaned_text_path,content_excerpt,content_hash,extraction_status,error_message,schema_version,ingested_ts_ms,context_type,rule_json,source_document_ids_json,quoted_evidence_json,human_review_notes,valid_from_ms,valid_to_ms,extraction_model,extraction_prompt_version,source_type,source_tier,domain,publisher,effective_start_ms,effective_end_ms,status,decision_id,context_rule_ids_json,previous_validation_status,new_validation_status,previous_strategy_eligibility,new_strategy_eligibility,strategy_lane,decision_reason,evidence_summary,rejection_reason,candidate_id,execution_model,fees_usdc,fill_price,fill_ts_ms,holdout_bucket,leg,market_id,notional_usdc,run_id,shares,side,slippage_cost_usdc,token_id,trade_id,credibility_label,fee_bps,min_net_edge,min_relationship_confidence,net_pnl_usdc,slippage_bps,trades_executed,token_id_a_yes,token_id_b_yes,validation_status,final_confidence,strategy_eligibility_status,gamma_exists_a,gamma_exists_b,price_history_exists_a,price_history_exists_b,tick_count_a,tick_count_b,aligned_tick_count,routing_note,label,cash_usdc,equity_usdc,ts_ms,accepted_for_simulation,estimated_fee,estimated_slippage,execution_model_confidence,expected_payout_json,gross_edge,inequality_violated,net_edge_after_costs,price_a,price_a_ts_ms,price_b,price_b_ts_ms,signal_ts_ms,simulated_position_json,stake_usdc,theoretical_edge,token_id_a,token_id_b,close_reason,close_ts_ms,fill_id,leg_a_close_price,leg_a_entry_cost,leg_a_proceeds,leg_a_shares,leg_a_token_id,leg_b_close_price,leg_b_entry_cost,leg_b_proceeds,leg_b_shares,leg_b_token_id,position_id,realized_pnl_usdc,slippage_usdc,has_price_history,mark_to_market_pnl_usdc,tick_count,trades_closed,trades_opened
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,453,,,,,,,,,,,,,,165d71045d7b3b3c4495bc8940a4a14e,Will Alexander Sorloth be the top goal scorer in the 2025–26 La Liga season?,Will Abel Ruiz be the top goal scorer in the 2025–26 La Liga season?,,,,,,,,,577220,577243,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439758,,,,,,,,,,,,,,,,,f87db746f5a20fe7ab3e6ac3f7bb1cbb,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,454,,,,,,,,,,,,,,1670ef6d8ff77fd3316b0d04e387c103,Will Bernie endorse James Talarico for TX-Sen by Nov 2 2026 ET?,Will Bernie endorse Zach Wahls for IA-Sen Nov 2 2026 ET?,,,,,,,,,593972,593978,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439793,,,,,,,,,,,,,,,,,7ed8d192f7ce6e6f338581ab478193a4,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,455,,,,,,,,,,,,,,1679ec6ef3dd32d0020e6c277ca55fad,Will Jon Stewart win the 2028 Democratic presidential nomination?,Will MrBeast win the 2028 Democratic presidential nomination?,,,,,,,,,559675,559685,rejected,candidate_wins_nomination,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439739,,,,,,,,,,,,,,,,,ef21d4d28d2061052758e5467875a3b1,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,456,,,,,,,,,,,,,,167bd289a26a15a3378b230266f10a87,Will Ferran Torres be the top goal scorer in the 2025–26 La Liga season?,Will Cristhian Stuani be the top goal scorer in the 2025–26 La Liga season?,,,,,,,,,577226,577241,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439788,,,,,,,,,,,,,,,,,c155953143bf789cd9c3a4128be0417c,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,457,,,,,,,,,,,,,,167f7ae2247687e0c83328f56e076d46,Will Aston Villa finish in 3rd place in the 2025-26 English Premier League?,Will Evan Ferguson be the top goal scorer in the 2025-26 Serie A season?,,,,,,,,,572772,579386,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439938,,,,,,,,,,,,,,,,,9e238687bb8d6d9a90845924d4430921,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,458,,,,,,,,,,,,,,1681d9ce92677b079c502ce2aaa0bc1b,Will Pete Buttigieg win the 2028 US Presidential Election?,Will Jamie Dimon win the 2028 US Presidential Election?,,,,,,,,,561232,561258,rejected,candidate_winner_same_election,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439856,,,,,,,,,,,,,,,,,95d10bd06dfb94ec3b8c935dfe642a19,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,459,,,,,,,,,,,,,,168bf877feb2c889466e7ce8dd9785e1,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,Will Ruben Gallego win the 2028 Democratic presidential nomination?,,,,,,,,,559663,559693,rejected,candidate_wins_nomination,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439764,,,,,,,,,,,,,,,,,303d84c087e15d20ed4c678f44efb9d2,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,460,,,,,,,,,,,,,,16a237de66c65377638f230736723593,Will Josh Shapiro win the 2028 Democratic presidential nomination?,Will Wes Moore win the 2028 Democratic presidential nomination?,,,,,,,,,559655,559656,rejected,candidate_wins_nomination,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439776,,,,,,,,,,,,,,,,,1c77d10bbf74b1c478c2a741cd1bb293,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,461,,,,,,,,,,,,,,16b7d0685741374e940fc7d2a694141e,Will Alexander Sorloth be the top goal scorer in the 2025–26 La Liga season?,Will Alex Baena be the top goal scorer in the 2025–26 La Liga season?,,,,,,,,,577220,577245,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439818,,,,,,,,,,,,,,,,,3df59ec4622420851c5db28e13943363,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,462,,,,,,,,,,,,,,16bbfe22d41a4f62319d38021ba563b6,Will Ruben Gallego win the 2028 Democratic presidential nomination?,Will Tucker Carlson win the 2028 Republican presidential nomination?,,,,,,,,,559693,561996,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439829,,,,,,,,,,,,,,,,,af3502ee076c96eb349a6acee89aa7ed,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,463,,,,,,,,,,,,,,16c4b2e41224ca634f8c8932bf3dd394,Will Luis Gilberto Murillo win the 1st round of the 2026 Colombian presidential election?,Will Juan Carlos Pinzón win the 1st round of the 2026 Colombian presidential election?,,,,,,,,,569333,569347,rejected,first_round_winner,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439729,,,,,,,,,,,,,,,,,e97fe2865c336659fe648cf00b1923a6,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,464,,,,,,,,,,,,,,16d3eafef6aef0ffb1b6ac0fb3c4ca05,Will Javi Puado be the top goal scorer in the 2025–26 La Liga season?,Will Daniel Raba be the top goal scorer in the 2025–26 La Liga season?,,,,,,,,,577237,577239,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439815,,,,,,,,,,,,,,,,,729b4c53db6d27bbc4a2b0de7b74549a,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,465,,,,,,,,,,,,,,16d4548217065008bb94d86d3cc45305,Will Turkiye win the 2026 FIFA World Cup?,Will any 2026 FIFA World Cup game scheduled in the U.S. be relocated abroad?,,,,,,,,,558985,578157,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439943,,,,,,,,,,,,,,,,,cb1627b1730aeb0f99eaa433b2affbea,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,466,,,,,,,,,,,,,,16d9e4f968d0136ce70cce094bae0e9d,Will Vivek Ramaswamy win the 2028 US Presidential Election?,Will Ro Khanna win the 2028 US Presidential Election?,,,,,,,,,561248,561259,rejected,candidate_winner_same_election,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439850,,,,,,,,,,,,,,,,,bf3143dc92f5f8af71c3d33a329cb65c,[],rejected,rejected,eligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,467,,,,,,,,,,,,,,16e9284f4bbd08d83528d915d0fd7e06,Will the Cleveland Cavaliers win the NBA Eastern Conference Finals?,Will the Detroit Pistons win the NBA Eastern Conference Finals?,,,,,,,,,564194,564198,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439723,,,,,,,,,,,,,,,,,c728f4eef01da55b33d0e9678f867553,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,468,,,,,,,,,,,,,,172364591feea3014ee5f62afb998de1,Will Josh Hawley win the 2028 Republican presidential nomination?,Will Kim Kardashian win the 2028 Republican presidential nomination?,,,,,,,,,561988,562003,mutually_exclusive_category,candidate_wins_nomination,category,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439715,,,,,,,,,,,,,,,,,1b42ace1c714dc375353ec106106da01,[],accepted,accepted,eligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,469,,,,,,,,,,,,,,172c5c73bfc9e1e98ee20565c03e58b2,Will Portugal win the 2026 FIFA World Cup?,Will Sweden win the 2026 FIFA World Cup?,,,,,,,,,558940,558980,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439818,,,,,,,,,,,,,,,,,4cf299f91f62b4b27d95efb47f7f8489,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,470,,,,,,,,,,,,,,173af337f268ed4261fb806b4fe789c6,Will Trump pardon Ghislaine Maxwell by end of 2026?,Will Trump endorse John Cornyn for TX-Sen by Nov 2 2026 ET?,,,,,,,,,566760,593983,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439941,,,,,,,,,,,,,,,,,b108eeca4f446db2262ca6cafcb1d269,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,471,,,,,,,,,,,,,,17420fcba2166f460c0ba60f1a8424a3,Will Raphinha be the top goal scorer in the 2025–26 La Liga season?,Will Cyle Larin be the top goal scorer in the 2025–26 La Liga season?,,,,,,,,,577221,577242,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439797,,,,,,,,,,,,,,,,,f323a2ddee82a49791a57d988d336997,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,472,,,,,,,,,,,,,,1758a66297ee4dc4093808b11142cf06,Will Juan Manuel Galán win the 1st round of the 2026 Colombian presidential election?,Will Claudia López win the 2026 Colombian presidential election?,,,,,,,,,569340,569358,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439876,,,,,,,,,,,,,,,,,f1101d796c9acabda0edfbc5ee4d60e5,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,473,,,,,,,,,,,,,,1762b3c7fd1864e5934c028ce17899b6,Will Arsenal finish in 2nd place in the 2025-26 English Premier League?,Will Roma finish in the top 4 in the 2025-26 Serie A season?,,,,,,,,,572733,579361,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439938,,,,,,,,,,,,,,,,,a2bf7d775091042289fea70899cc46c5,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,474,,,,,,,,,,,,,,1784a0757f1333da27cedace84623070,Will Hugo Ekitike be the top goal scorer in the 2025–26 English Premier League season?,Will Nicolas Jackson be the top goal scorer in the 2025–26 English Premier League season?,,,,,,,,,577165,577186,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439786,,,,,,,,,,,,,,,,,f70503f825f7e3e0402e20c0d54e8809,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,475,,,,,,,,,,,,,,17a0ef2923d2ee469e44ea6bbdbefd98,Aaron Taylor-Johnson announced as next James Bond?,James Collier announced as next James Bond?,,,,,,,,,572110,572124,rejected,next_actor_announced,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439880,,,,,,,,,,,,,,,,,8d9176bcbc58b990725c5d00ae1d2af6,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,476,,,,,,,,,,,,,,17a18e324ab3112c838d32d0708ea82a,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,Will Thomas Massie win the 2028 Republican presidential nomination?,,,,,,,,,561981,562005,mutually_exclusive_category,candidate_wins_nomination,category,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439713,,,,,,,,,,,,,,,,,58aa2b2b450ba8bbf8ab1f8a55a6cc30,[],accepted,accepted,eligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,477,,,,,,,,,,,,,,17af9ee31dc9abf4dfb4b53fa7fa61dd,Will David Luna Sánchez win the 1st round of the 2026 Colombian presidential election?,Will Gustavo Bolívar win the 1st round of the 2026 Colombian presidential election?,,,,,,,,,569335,569338,rejected,first_round_winner,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439742,,,,,,,,,,,,,,,,,6ae178065519e67e06f3632d2e7b2445,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,478,,,,,,,,,,,,,,17b4b7d6f99f1f3cd3a7994990bd53e2,Will Egypt win the 2026 FIFA World Cup?,Will Cape Verde win the 2026 FIFA World Cup?,,,,,,,,,558968,558970,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439788,,,,,,,,,,,,,,,,,a2e1bffe9b9b78190f627f5f1ce250f7,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,479,,,,,,,,,,,,,,17e5628846d01e4f062f742641f913d7,Will Uzbekistan win the 2026 FIFA World Cup?,Will Cape Verde win the 2026 FIFA World Cup?,,,,,,,,,558960,558970,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439720,,,,,,,,,,,,,,,,,bbd1801816b8337c355296711efc51f6,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,480,,,,,,,,,,,,,,17fd2bdd484ac59adc936432fc89552f,Will Vinicius Junior be the top goal scorer in the 2025–26 La Liga season?,Will Roberto Fernandez be the top goal scorer in the 2025–26 La Liga season?,,,,,,,,,577230,577248,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439873,,,,,,,,,,,,,,,,,23b8d57622d25b6369ba0bb6f57a97be,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,481,,,,,,,,,,,,,,180288b6e45e5a9fc1972925b6b5328b,Will Vicky Dávila win the 2026 Colombian presidential election?,Will Juan Manuel Galán win the 2026 Colombian presidential election?,,,,,,,,,569356,569364,rejected,candidate_winner_same_election,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439752,,,,,,,,,,,,,,,,,f5a86bf02927e55e693896ed6e2d3e6a,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,482,,,,,,,,,,,,,,1813eecd2e9fe72466bc605d942d2a28,Will Richarlison be the top goal scorer in the 2025–26 English Premier League season?,Will Brennan Johnson be the top goal scorer in the 2025–26 English Premier League season?,,,,,,,,,577169,577187,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439831,,,,,,,,,,,,,,,,,44e512a8c698228c93918c88ca75463d,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,483,,,,,,,,,,,,,,1814c3e63cb2ae37a68b83ba25e6b621,Will Argentina win the 2026 FIFA World Cup?,Will Ecuador win the 2026 FIFA World Cup?,,,,,,,,,558938,558955,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439729,,,,,,,,,,,,,,,,,ba4f02c46129004ac30172a8daed16a1,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,484,,,,,,,,,,,,,,1823dd5fd622928275442c95e5056972,Will Cory Booker win the 2028 Democratic presidential nomination?,Will J.D. Vance win the 2028 Republican presidential nomination?,,,,,,,,,559665,561974,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439798,,,,,,,,,,,,,,,,,18daf3c9819624a2fd337931f0f19374,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,485,,,,,,,,,,,,,,1850b74bfbee4d4588caa78fc517798b,Will Vicky Dávila win the 1st round of the 2026 Colombian presidential election?,Will Juan Manuel Galán win the 1st round of the 2026 Colombian presidential election?,,,,,,,,,569332,569340,rejected,first_round_winner,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439752,,,,,,,,,,,,,,,,,790d4f06f65cf7e920c5c06f928550f3,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions.csv,reports/context_classification_audit/20260515_105532_0750e4/relationship_context_decisions,486,,,,,,,,,,,,,,1868da9afa80c9a7ce9335ed1602a9c8,Will Uzbekistan win the 2026 FIFA World Cup?,Will Saudi Arabia win the 2026 FIFA World Cup?,,,,,,,,,558960,558972,rejected,same_topic_no_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1778842439720,,,,,,,,,,,,,,,,,f90088bf8d4cf827f643634d33211094,[],rejected,rejected,ineligible,ineligible,research_only,context space not configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
